,traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time
29006,5170,,279.61,0.0,0.0,40,Clouds,scattered clouds,02-05-2017 09:00
29007,4720,,281.27,0.0,0.0,75,Clouds,broken clouds,02-05-2017 10:00
29008,4711,,282.21,0.0,0.0,75,Clouds,broken clouds,02-05-2017 11:00
29009,4693,,283.26,0.0,0.0,75,Clouds,broken clouds,02-05-2017 12:00
29010,4830,,284.88,0.0,0.0,75,Clouds,broken clouds,02-05-2017 13:00
29011,5317,,285.83,0.0,0.0,1,Clear,sky is clear,02-05-2017 14:00
29012,5863,,287.14,0.0,0.0,75,Clouds,broken clouds,02-05-2017 15:00
29013,6650,,288.21,0.0,0.0,75,Clouds,broken clouds,02-05-2017 16:00
29014,6274,,288.77,0.0,0.0,75,Clouds,broken clouds,02-05-2017 17:00
29015,4771,,289.03,0.0,0.0,75,Clouds,broken clouds,02-05-2017 18:00
29016,3504,,288.75,0.0,0.0,75,Clouds,broken clouds,02-05-2017 19:00
29017,3038,,288.03,0.0,0.0,40,Clouds,scattered clouds,02-05-2017 20:00
29018,2683,,285.78,0.0,0.0,1,Clear,sky is clear,02-05-2017 21:00
29019,1830,,282.84,0.0,0.0,5,Clear,sky is clear,02-05-2017 22:00
29020,1315,,281.48,0.0,0.0,40,Clouds,scattered clouds,02-05-2017 23:00
29021,740,,281.02,0.0,0.0,75,Clouds,broken clouds,03-05-2017 00:00
29022,466,,280.65,0.0,0.0,75,Clouds,broken clouds,03-05-2017 01:00
29023,346,,280.35,0.0,0.0,1,Clear,sky is clear,03-05-2017 02:00
29024,463,,279.81,0.0,0.0,75,Clouds,broken clouds,03-05-2017 03:00
29025,1057,,279.81,0.0,0.0,1,Clear,sky is clear,03-05-2017 04:00
29026,2970,,279.22,0.0,0.0,1,Clear,sky is clear,03-05-2017 05:00
29027,6054,,278.28,0.0,0.0,1,Clear,sky is clear,03-05-2017 06:00
29028,6230,,278.68,0.0,0.0,1,Clear,sky is clear,03-05-2017 07:00
29029,4922,,280.86,0.0,0.0,1,Clear,sky is clear,03-05-2017 08:00
29030,5531,,283.71,0.0,0.0,1,Clear,sky is clear,03-05-2017 09:00
29031,4845,,285.77,0.0,0.0,1,Clear,sky is clear,03-05-2017 10:00
29032,4830,,287.96,0.0,0.0,1,Clear,sky is clear,03-05-2017 11:00
29033,5035,,288.72,0.0,0.0,90,Clouds,overcast clouds,03-05-2017 12:00
29034,5069,,289.95,0.0,0.0,75,Clouds,broken clouds,03-05-2017 13:00
29035,5094,,290.86,0.0,0.0,75,Clouds,broken clouds,03-05-2017 14:00
29036,5856,,290.46,0.0,0.0,75,Clouds,broken clouds,03-05-2017 15:00
29037,6754,,290.59,0.0,0.0,1,Clear,sky is clear,03-05-2017 16:00
29038,6467,,290.87,0.0,0.0,75,Clouds,broken clouds,03-05-2017 17:00
29039,4936,,289.71,0.0,0.0,75,Clouds,broken clouds,03-05-2017 18:00
29040,3144,,288.62,0.0,0.0,90,Clouds,overcast clouds,03-05-2017 20:00
29041,2556,,287.78,0.0,0.0,40,Clouds,scattered clouds,03-05-2017 21:00
29042,574,,284.85,0.0,0.0,1,Drizzle,light intensity drizzle,04-05-2017 00:00
29043,384,,283.53,0.0,0.0,1,Haze,haze,04-05-2017 01:00
29044,287,,282.6,0.0,0.0,1,Clear,sky is clear,04-05-2017 02:00
29045,368,,281.56,0.0,0.0,1,Mist,mist,04-05-2017 03:00
29046,913,,280.75,0.0,0.0,1,Clear,sky is clear,04-05-2017 04:00
29047,2786,,279.28,0.0,0.0,1,Mist,mist,04-05-2017 05:00
29048,5941,,279.22,0.0,0.0,1,Clear,sky is clear,04-05-2017 06:00
29049,6479,,279.21,0.0,0.0,1,Mist,mist,04-05-2017 07:00
29050,5847,,281.95,0.0,0.0,5,Clear,sky is clear,04-05-2017 08:00
29051,5846,,284.15,0.0,0.0,1,Clear,sky is clear,04-05-2017 09:00
29052,4884,,286.33,0.0,0.0,1,Clear,sky is clear,04-05-2017 10:00
29053,5093,,288.15,0.0,0.0,1,Clear,sky is clear,04-05-2017 11:00
29054,5118,,289.77,0.0,0.0,1,Clear,sky is clear,04-05-2017 12:00
29055,5097,,291.08,0.0,0.0,40,Clouds,scattered clouds,04-05-2017 13:00
29056,5559,,291.68,0.0,0.0,40,Clouds,scattered clouds,04-05-2017 14:00
29057,5931,,292.08,0.0,0.0,75,Clouds,broken clouds,04-05-2017 15:00
29058,6736,,292.52,0.0,0.0,40,Clouds,scattered clouds,04-05-2017 16:00
29059,6402,,292.88,0.0,0.0,40,Clouds,scattered clouds,04-05-2017 17:00
29060,4989,,292.65,0.0,0.0,75,Clouds,broken clouds,04-05-2017 18:00
29061,3799,,292.29,0.0,0.0,90,Clouds,overcast clouds,04-05-2017 19:00
29062,3361,,291.4,0.0,0.0,90,Clouds,overcast clouds,04-05-2017 20:00
29063,2774,,289.03,0.0,0.0,1,Clear,sky is clear,04-05-2017 21:00
29064,2393,,286.09,0.0,0.0,40,Clouds,scattered clouds,04-05-2017 22:00
29065,1316,,284.29,0.0,0.0,1,Clear,sky is clear,04-05-2017 23:00
29066,739,,282.95,0.0,0.0,1,Clear,sky is clear,05-05-2017 00:00
29067,455,,281.62,0.0,0.0,1,Clear,sky is clear,05-05-2017 01:00
29068,293,,280.89,0.0,0.0,1,Clear,sky is clear,05-05-2017 02:00
29069,397,,279.75,0.0,0.0,1,Clear,sky is clear,05-05-2017 03:00
29070,791,,279.02,0.0,0.0,1,Clear,sky is clear,05-05-2017 04:00
29071,2743,,278.42,0.0,0.0,1,Clear,sky is clear,05-05-2017 05:00
29072,5518,,277.82,0.0,0.0,1,Clear,sky is clear,05-05-2017 06:00
29073,6153,,277.69,0.0,0.0,1,Clear,sky is clear,05-05-2017 07:00
29074,5868,,280.95,0.0,0.0,1,Fog,fog,05-05-2017 08:00
29075,5186,,286.47,0.0,0.0,1,Clear,sky is clear,05-05-2017 09:00
29076,4861,,288.0,0.0,0.0,1,Clear,sky is clear,05-05-2017 10:00
29077,5341,,290.33,0.0,0.0,5,Clear,sky is clear,05-05-2017 11:00
29078,5232,,293.58,0.0,0.0,1,Clear,sky is clear,05-05-2017 12:00
29079,5301,,293.89,0.0,0.0,5,Clear,sky is clear,05-05-2017 13:00
29080,5400,,295.7,0.0,0.0,1,Clear,sky is clear,05-05-2017 14:00
29081,6010,,296.15,0.0,0.0,1,Clear,sky is clear,05-05-2017 15:00
29082,6528,,297.21,0.0,0.0,40,Clouds,scattered clouds,05-05-2017 16:00
29083,5814,,297.42,0.0,0.0,75,Clouds,broken clouds,05-05-2017 17:00
29084,5062,,297.64,0.0,0.0,40,Clouds,scattered clouds,05-05-2017 18:00
29085,4037,,297.71,0.0,0.0,40,Clouds,scattered clouds,05-05-2017 19:00
29086,3502,,297.08,0.0,0.0,40,Clouds,scattered clouds,05-05-2017 20:00
29087,3635,,294.69,0.0,0.0,20,Clouds,few clouds,05-05-2017 21:00
29088,3164,,291.83,0.0,0.0,5,Clear,sky is clear,05-05-2017 22:00
29089,2042,,289.43,0.0,0.0,1,Clear,sky is clear,05-05-2017 23:00
29090,1418,,287.63,0.0,0.0,1,Clear,sky is clear,06-05-2017 00:00
29091,1314,,285.69,0.0,0.0,1,Clear,sky is clear,06-05-2017 01:00
29092,882,,284.16,0.0,0.0,1,Clear,sky is clear,06-05-2017 02:00
29093,511,,282.56,0.0,0.0,1,Clear,sky is clear,06-05-2017 03:00
29094,481,,281.22,0.0,0.0,1,Clear,sky is clear,06-05-2017 04:00
29095,787,,280.16,0.0,0.0,1,Clear,sky is clear,06-05-2017 05:00
29096,1585,,279.36,0.0,0.0,1,Clear,sky is clear,06-05-2017 06:00
29097,2328,,279.02,0.0,0.0,1,Clear,sky is clear,06-05-2017 07:00
29098,3565,,280.48,0.0,0.0,1,Clear,sky is clear,06-05-2017 08:00
29099,4105,,282.82,0.0,0.0,5,Clear,sky is clear,06-05-2017 09:00
29100,4389,,285.08,0.0,0.0,1,Clear,sky is clear,06-05-2017 10:00
29101,4613,,287.02,0.0,0.0,1,Clear,sky is clear,06-05-2017 11:00
29102,5196,,288.95,0.0,0.0,5,Clear,sky is clear,06-05-2017 12:00
29103,5236,,289.95,0.0,0.0,20,Clouds,few clouds,06-05-2017 13:00
29104,4908,,290.84,0.0,0.0,40,Clouds,scattered clouds,06-05-2017 14:00
29105,5158,,291.79,0.0,0.0,40,Clouds,scattered clouds,06-05-2017 15:00
29106,4894,,292.28,0.0,0.0,1,Clear,sky is clear,06-05-2017 16:00
29107,4545,,292.46,0.0,0.0,40,Clouds,scattered clouds,06-05-2017 17:00
29108,4487,,292.22,0.0,0.0,1,Clear,sky is clear,06-05-2017 18:00
29109,3938,,291.77,0.0,0.0,1,Clear,sky is clear,06-05-2017 19:00
29110,3543,,290.65,0.0,0.0,1,Clear,sky is clear,06-05-2017 20:00
29111,3361,,289.59,0.0,0.0,1,Clear,sky is clear,06-05-2017 21:00
29112,3424,,288.46,0.0,0.0,1,Clear,sky is clear,06-05-2017 22:00
29113,2308,,287.15,0.0,0.0,1,Clear,sky is clear,06-05-2017 23:00
29114,1892,,286.15,0.0,0.0,1,Clear,sky is clear,07-05-2017 00:00
29115,1324,,285.09,0.0,0.0,40,Clouds,scattered clouds,07-05-2017 01:00
29116,683,,284.15,0.0,0.0,40,Clouds,scattered clouds,07-05-2017 02:00
29117,443,,283.21,0.0,0.0,40,Clouds,scattered clouds,07-05-2017 03:00
29118,396,,282.78,0.0,0.0,90,Clouds,overcast clouds,07-05-2017 04:00
29119,578,,282.4,0.0,0.0,75,Clouds,broken clouds,07-05-2017 05:00
29120,1129,,281.84,0.0,0.0,75,Clouds,broken clouds,07-05-2017 06:00
29121,1435,,282.08,0.0,0.0,40,Clouds,scattered clouds,07-05-2017 07:00
29122,2268,,282.35,0.0,0.0,90,Clouds,overcast clouds,07-05-2017 08:00
29123,3270,,282.95,0.0,0.0,90,Clouds,overcast clouds,07-05-2017 09:00
29124,4239,,283.79,0.0,0.0,40,Clouds,scattered clouds,07-05-2017 10:00
29125,4749,,285.14,0.0,0.0,75,Clouds,broken clouds,07-05-2017 11:00
29126,5097,,287.68,0.0,0.0,1,Clear,sky is clear,07-05-2017 12:00
29127,4541,,287.9,0.0,0.0,1,Clear,sky is clear,07-05-2017 13:00
29128,4541,,289.21,0.0,0.0,20,Clouds,few clouds,07-05-2017 14:00
29129,4548,,290.08,0.0,0.0,1,Clear,sky is clear,07-05-2017 15:00
29130,4491,,290.9,0.0,0.0,40,Clouds,scattered clouds,07-05-2017 16:00
29131,4478,,291.28,0.0,0.0,40,Clouds,scattered clouds,07-05-2017 17:00
29132,3991,,291.55,0.0,0.0,40,Clouds,scattered clouds,07-05-2017 18:00
29133,3342,,291.08,0.0,0.0,1,Clear,sky is clear,07-05-2017 19:00
29134,2940,,290.79,0.0,0.0,5,Clear,sky is clear,07-05-2017 20:00
29135,2418,,288.4,0.0,0.0,20,Clouds,few clouds,07-05-2017 21:00
29136,1624,,286.68,0.0,0.0,1,Clear,sky is clear,07-05-2017 22:00
29137,1108,,286.28,0.0,0.0,1,Clear,sky is clear,07-05-2017 23:00
29138,625,,285.42,0.0,0.0,1,Clear,sky is clear,08-05-2017 00:00
29139,374,,284.75,0.0,0.0,40,Clouds,scattered clouds,08-05-2017 01:00
29140,281,,283.68,0.0,0.0,75,Clouds,broken clouds,08-05-2017 02:00
29141,334,,282.95,0.0,0.0,75,Clouds,broken clouds,08-05-2017 03:00
29142,830,,282.22,0.0,0.0,1,Clear,sky is clear,08-05-2017 04:00
29143,2829,,281.62,0.0,0.0,1,Clear,sky is clear,08-05-2017 05:00
29144,5839,,281.15,0.0,0.0,1,Clear,sky is clear,08-05-2017 06:00
29145,6752,,280.88,0.0,0.0,1,Clear,sky is clear,08-05-2017 07:00
29146,5729,,281.41,0.0,0.0,1,Clear,sky is clear,08-05-2017 08:00
29147,4713,,283.75,0.0,0.0,1,Clear,sky is clear,08-05-2017 09:00
29148,4384,,286.01,0.0,0.0,20,Clouds,few clouds,08-05-2017 10:00
29149,4623,,287.95,0.0,0.0,1,Clear,sky is clear,08-05-2017 11:00
29150,4609,,289.95,0.0,0.0,75,Clouds,broken clouds,08-05-2017 12:00
29151,4822,,291.21,0.0,0.0,75,Clouds,broken clouds,08-05-2017 13:00
29152,5048,,292.08,0.0,0.0,40,Haze,haze,08-05-2017 14:00
29153,5521,,293.21,0.0,0.0,40,Clouds,scattered clouds,08-05-2017 15:00
29154,6364,,293.47,0.0,0.0,1,Clear,sky is clear,08-05-2017 16:00
29155,4375,,292.62,0.0,0.0,90,Drizzle,light intensity drizzle,08-05-2017 18:00
29156,2729,,290.16,0.0,0.0,75,Thunderstorm,proximity thunderstorm,08-05-2017 20:00
29157,2201,,288.69,0.0,0.0,75,Thunderstorm,thunderstorm,08-05-2017 21:00
29158,1508,,286.42,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,08-05-2017 22:00
29160,955,,285.29,0.0,0.0,90,Thunderstorm,thunderstorm,08-05-2017 23:00
29163,535,,284.86,0.0,0.0,90,Thunderstorm,thunderstorm,09-05-2017 00:00
29164,352,,284.44,0.0,0.0,75,Drizzle,heavy intensity drizzle,09-05-2017 01:00
29165,233,,284.08,0.0,0.0,75,Drizzle,light intensity drizzle,09-05-2017 02:00
29166,317,,283.8,0.0,0.0,40,Drizzle,drizzle,09-05-2017 03:00
29167,837,,283.58,0.0,0.0,1,Drizzle,light intensity drizzle,09-05-2017 04:00
29168,2921,,283.3,0.0,0.0,75,Clouds,broken clouds,09-05-2017 05:00
29169,6054,,283.15,0.0,0.0,90,Clouds,overcast clouds,09-05-2017 06:00
29170,7011,,282.89,0.0,0.0,90,Mist,mist,09-05-2017 07:00
29171,6158,,283.72,0.0,0.0,20,Mist,mist,09-05-2017 08:00
29172,5082,,284.42,0.0,0.0,90,Mist,mist,09-05-2017 09:00
29173,4556,,285.62,0.0,0.0,40,Mist,mist,09-05-2017 10:00
29174,4695,,287.65,0.0,0.0,1,Clear,sky is clear,09-05-2017 11:00
29175,4943,,289.93,0.0,0.0,20,Clouds,few clouds,09-05-2017 12:00
29176,4911,,290.79,0.0,0.0,75,Clouds,broken clouds,09-05-2017 13:00
29177,5242,,291.86,0.0,0.0,75,Clouds,broken clouds,09-05-2017 14:00
29178,5746,,292.79,0.0,0.0,40,Clouds,scattered clouds,09-05-2017 15:00
29179,6337,,294.08,0.0,0.0,1,Clear,sky is clear,09-05-2017 16:00
29180,6032,,294.08,0.0,0.0,1,Clear,sky is clear,09-05-2017 17:00
29181,4462,,293.87,0.0,0.0,75,Clouds,broken clouds,09-05-2017 18:00
29182,1313,,288.82,0.0,0.0,40,Clouds,scattered clouds,09-05-2017 23:00
29183,641,,288.3,0.0,0.0,1,Clear,sky is clear,10-05-2017 00:00
29184,399,,286.36,0.0,0.0,1,Clear,sky is clear,10-05-2017 01:00
29185,255,,285.52,0.0,0.0,1,Clear,sky is clear,10-05-2017 02:00
29186,347,,284.51,0.0,0.0,1,Clear,sky is clear,10-05-2017 03:00
29187,907,,283.02,0.0,0.0,1,Clear,sky is clear,10-05-2017 04:00
29188,2920,,282.29,0.0,0.0,1,Clear,sky is clear,10-05-2017 05:00
29189,5988,,282.75,0.0,0.0,90,Clouds,overcast clouds,10-05-2017 06:00
29190,6739,,283.64,0.0,0.0,75,Clouds,broken clouds,10-05-2017 07:00
29191,5847,,285.34,0.0,0.0,75,Clouds,broken clouds,10-05-2017 08:00
29192,5062,,287.68,0.0,0.0,75,Clouds,broken clouds,10-05-2017 09:00
29193,4596,,290.08,0.0,0.0,90,Clouds,overcast clouds,10-05-2017 10:00
29194,4983,,291.44,0.0,0.0,90,Clouds,overcast clouds,10-05-2017 11:00
29195,4938,,291.65,0.0,0.0,90,Clouds,overcast clouds,10-05-2017 12:00
29196,5050,,291.51,0.0,0.0,90,Drizzle,light intensity drizzle,10-05-2017 14:00
29197,5667,,290.75,0.0,0.0,90,Drizzle,light intensity drizzle,10-05-2017 15:00
29198,6184,,290.78,0.0,0.0,40,Clouds,scattered clouds,10-05-2017 17:00
29199,4628,,291.84,0.0,0.0,1,Clear,sky is clear,10-05-2017 18:00
29200,3633,,292.15,0.0,0.0,40,Clouds,scattered clouds,10-05-2017 19:00
29201,3193,,291.75,0.0,0.0,90,Clouds,overcast clouds,10-05-2017 20:00
29202,2767,,289.75,0.0,0.0,40,Clouds,scattered clouds,10-05-2017 21:00
29203,1987,,288.01,0.0,0.0,40,Clouds,scattered clouds,10-05-2017 22:00
29204,1121,,286.81,0.0,0.0,1,Clear,sky is clear,10-05-2017 23:00
29205,604,,287.08,0.0,0.0,40,Clouds,scattered clouds,11-05-2017 00:00
29206,430,,285.83,0.0,0.0,40,Clouds,scattered clouds,11-05-2017 01:00
29207,297,,285.09,0.0,0.0,40,Clouds,scattered clouds,11-05-2017 02:00
29208,365,,283.63,0.0,0.0,1,Clear,sky is clear,11-05-2017 03:00
29209,839,,282.73,0.0,0.0,1,Clear,sky is clear,11-05-2017 04:00
29210,2915,,281.73,0.0,0.0,1,Clear,sky is clear,11-05-2017 05:00
29211,5905,,281.16,0.0,0.0,1,Clear,sky is clear,11-05-2017 06:00
29212,6454,,280.73,0.0,0.0,1,Clear,sky is clear,11-05-2017 07:00
29213,5778,,282.3,0.0,0.0,1,Clear,sky is clear,11-05-2017 08:00
29214,5183,,284.01,0.0,0.0,5,Clear,sky is clear,11-05-2017 09:00
29215,4618,,285.48,0.0,0.0,5,Clear,sky is clear,11-05-2017 10:00
29216,4789,,286.58,0.0,0.0,5,Clear,sky is clear,11-05-2017 11:00
29217,5102,,287.58,0.0,0.0,1,Clear,sky is clear,11-05-2017 12:00
29218,5143,,288.82,0.0,0.0,1,Clear,sky is clear,11-05-2017 13:00
29219,5409,,289.88,0.0,0.0,1,Clear,sky is clear,11-05-2017 14:00
29220,5997,,290.68,0.0,0.0,5,Clear,sky is clear,11-05-2017 15:00
29221,6548,,291.28,0.0,0.0,1,Clear,sky is clear,11-05-2017 16:00
29222,6185,,291.52,0.0,0.0,5,Clear,sky is clear,11-05-2017 17:00
29223,5018,,291.75,0.0,0.0,5,Clear,sky is clear,11-05-2017 18:00
29224,3836,,291.68,0.0,0.0,1,Clear,sky is clear,11-05-2017 19:00
29225,3423,,290.95,0.0,0.0,1,Haze,haze,11-05-2017 20:00
29226,3057,,289.02,0.0,0.0,1,Clear,sky is clear,11-05-2017 21:00
29227,3076,,286.89,0.0,0.0,5,Clear,sky is clear,11-05-2017 22:00
29228,2935,,285.41,0.0,0.0,1,Clear,sky is clear,11-05-2017 23:00
29229,1349,,283.84,0.0,0.0,1,Clear,sky is clear,12-05-2017 00:00
29230,846,,282.6,0.0,0.0,1,Clear,sky is clear,12-05-2017 01:00
29231,399,,281.03,0.0,0.0,1,Clear,sky is clear,12-05-2017 02:00
29232,449,,280.47,0.0,0.0,1,Clear,sky is clear,12-05-2017 03:00
29233,929,,279.72,0.0,0.0,1,Clear,sky is clear,12-05-2017 04:00
29234,2897,,279.22,0.0,0.0,1,Clear,sky is clear,12-05-2017 05:00
29235,5752,,278.09,0.0,0.0,1,Clear,sky is clear,12-05-2017 06:00
29236,6815,,278.59,0.0,0.0,20,Clouds,few clouds,12-05-2017 07:00
29237,5604,,282.4,0.0,0.0,20,Clouds,few clouds,12-05-2017 08:00
29238,5175,,285.71,0.0,0.0,1,Clear,sky is clear,12-05-2017 09:00
29239,4913,,288.89,0.0,0.0,5,Clear,sky is clear,12-05-2017 10:00
29240,5267,,291.08,0.0,0.0,20,Clouds,few clouds,12-05-2017 11:00
29241,5367,,292.02,0.0,0.0,20,Clouds,few clouds,12-05-2017 12:00
29242,5426,,292.88,0.0,0.0,40,Clouds,scattered clouds,12-05-2017 13:00
29243,5573,,294.15,0.0,0.0,75,Clouds,broken clouds,12-05-2017 14:00
29244,5877,,294.71,0.0,0.0,75,Clouds,broken clouds,12-05-2017 15:00
29245,6141,,295.21,0.0,0.0,1,Clear,sky is clear,12-05-2017 16:00
29246,5258,,295.81,0.0,0.0,40,Clouds,scattered clouds,12-05-2017 17:00
29247,4970,,296.21,0.0,0.0,40,Clouds,scattered clouds,12-05-2017 18:00
29248,4373,,296.34,0.0,0.0,75,Clouds,broken clouds,12-05-2017 19:00
29249,3626,,295.28,0.0,0.0,40,Clouds,scattered clouds,12-05-2017 20:00
29250,3206,,293.4,0.0,0.0,75,Clouds,broken clouds,12-05-2017 21:00
29251,2864,,292.4,0.0,0.0,40,Clouds,scattered clouds,12-05-2017 22:00
29252,2938,,291.89,0.0,0.0,40,Clouds,scattered clouds,12-05-2017 23:00
29253,2261,,291.16,0.0,0.0,40,Clouds,scattered clouds,13-05-2017 00:00
29254,925,,290.09,0.0,0.0,1,Clear,sky is clear,13-05-2017 01:00
29255,700,,289.04,0.0,0.0,1,Clear,sky is clear,13-05-2017 02:00
29256,389,,287.72,0.0,0.0,1,Clear,sky is clear,13-05-2017 03:00
29257,393,,287.03,0.0,0.0,40,Clouds,scattered clouds,13-05-2017 04:00
29258,652,,286.72,0.0,0.0,1,Clear,sky is clear,13-05-2017 05:00
29259,1320,,285.72,0.0,0.0,40,Clouds,scattered clouds,13-05-2017 06:00
29260,2087,,285.09,0.0,0.0,20,Clouds,few clouds,13-05-2017 07:00
29261,3251,,286.29,0.0,0.0,5,Clear,sky is clear,13-05-2017 08:00
29262,4082,,288.35,0.0,0.0,5,Clear,sky is clear,13-05-2017 09:00
29263,4407,,290.15,0.0,0.0,1,Clear,sky is clear,13-05-2017 10:00
29264,4794,,292.08,0.0,0.0,5,Clear,sky is clear,13-05-2017 11:00
29265,4972,,293.79,0.0,0.0,1,Clear,sky is clear,13-05-2017 12:00
29266,4918,,295.29,0.0,0.0,5,Clear,sky is clear,13-05-2017 13:00
29267,4759,,296.42,0.0,0.0,1,Clear,sky is clear,13-05-2017 14:00
29268,4693,,297.42,0.0,0.0,5,Clear,sky is clear,13-05-2017 15:00
29269,4879,,298.35,0.0,0.0,5,Clear,sky is clear,13-05-2017 16:00
29270,4517,,299.02,0.0,0.0,5,Haze,haze,13-05-2017 17:00
29271,3999,,299.42,0.0,0.0,5,Haze,haze,13-05-2017 18:00
29272,3640,,299.15,0.0,0.0,1,Clear,sky is clear,13-05-2017 19:00
29273,3319,,297.56,0.0,0.0,5,Clear,sky is clear,13-05-2017 20:00
29274,3270,,295.16,0.0,0.0,5,Clear,sky is clear,13-05-2017 21:00
29275,3327,,293.36,0.0,0.0,5,Clear,sky is clear,13-05-2017 22:00
29276,2267,,291.69,0.0,0.0,1,Clear,sky is clear,13-05-2017 23:00
29277,1621,,290.82,0.0,0.0,1,Clear,sky is clear,14-05-2017 00:00
29278,931,,290.15,0.0,0.0,1,Clear,sky is clear,14-05-2017 01:00
29279,628,,288.59,0.0,0.0,1,Clear,sky is clear,14-05-2017 02:00
29280,410,,287.47,0.0,0.0,1,Clear,sky is clear,14-05-2017 03:00
29281,382,,286.76,0.0,0.0,1,Clear,sky is clear,14-05-2017 04:00
29282,746,,285.75,0.0,0.0,1,Clear,sky is clear,14-05-2017 05:00
29283,1273,,284.95,0.0,0.0,1,Clear,sky is clear,14-05-2017 06:00
29284,1411,,285.15,0.0,0.0,1,Clear,sky is clear,14-05-2017 07:00
29285,2271,,286.79,0.0,0.0,1,Clear,sky is clear,14-05-2017 08:00
29286,3214,,289.08,0.0,0.0,5,Clear,sky is clear,14-05-2017 09:00
29287,4037,,291.79,0.0,0.0,1,Clear,sky is clear,14-05-2017 10:00
29288,4535,,294.08,0.0,0.0,40,Clouds,scattered clouds,14-05-2017 11:00
29289,4589,,296.15,0.0,0.0,1,Clear,sky is clear,14-05-2017 12:00
29290,4343,,297.75,0.0,0.0,40,Clouds,scattered clouds,14-05-2017 13:00
29291,4458,,299.08,0.0,0.0,1,Clear,sky is clear,14-05-2017 14:00
29292,4658,,300.15,0.0,0.0,1,Clear,sky is clear,14-05-2017 15:00
29293,4855,,300.75,0.0,0.0,40,Clouds,scattered clouds,14-05-2017 16:00
29294,4488,,300.87,0.0,0.0,1,Clear,sky is clear,14-05-2017 17:00
29295,4134,,300.89,0.0,0.0,40,Clouds,scattered clouds,14-05-2017 18:00
29296,3743,,300.42,0.0,0.0,40,Clouds,scattered clouds,14-05-2017 19:00
29297,4338,,299.56,0.0,0.0,40,Clouds,scattered clouds,14-05-2017 20:00
29298,2820,,297.82,0.0,0.0,40,Clouds,scattered clouds,14-05-2017 21:00
29299,2048,,296.09,0.0,0.0,5,Clear,sky is clear,14-05-2017 22:00
29300,1157,,294.69,0.0,0.0,1,Clear,sky is clear,14-05-2017 23:00
29301,632,,293.56,0.0,0.0,1,Clear,sky is clear,15-05-2017 00:00
29302,384,,292.83,0.0,0.0,1,Clear,sky is clear,15-05-2017 01:00
29303,268,,292.16,0.0,0.0,1,Clear,sky is clear,15-05-2017 02:00
29304,359,,291.36,0.0,0.0,1,Clear,sky is clear,15-05-2017 03:00
29305,793,,290.29,0.0,0.0,1,Clear,sky is clear,15-05-2017 04:00
29306,2699,,289.89,0.0,0.0,1,Clear,sky is clear,15-05-2017 05:00
29307,5723,,288.89,0.0,0.0,1,Clear,sky is clear,15-05-2017 06:00
29308,6591,,288.49,0.0,0.0,1,Clear,sky is clear,15-05-2017 07:00
29309,5836,,288.82,0.0,0.0,1,Clear,sky is clear,15-05-2017 08:00
29310,4786,,289.55,0.0,0.0,1,Clear,sky is clear,15-05-2017 09:00
29311,4412,,291.01,0.0,0.0,90,Clouds,overcast clouds,15-05-2017 10:00
29312,4619,,291.68,0.0,0.0,40,Thunderstorm,proximity thunderstorm,15-05-2017 11:00
29313,4768,,292.08,0.0,0.0,90,Thunderstorm,proximity thunderstorm,15-05-2017 12:00
29314,4601,,292.75,0.0,0.0,90,Thunderstorm,proximity thunderstorm,15-05-2017 13:00
29315,4506,,289.96,0.0,0.0,90,Thunderstorm,proximity thunderstorm,15-05-2017 14:00
29318,5388,,288.58,0.0,0.0,75,Thunderstorm,proximity thunderstorm with rain,15-05-2017 15:00
29319,6083,,289.88,0.0,0.0,75,Drizzle,light intensity drizzle,15-05-2017 16:00
29320,5714,,291.15,0.0,0.0,40,Clouds,scattered clouds,15-05-2017 17:00
29321,4212,,292.15,0.0,0.0,40,Clouds,scattered clouds,15-05-2017 18:00
29322,3203,,292.75,0.0,0.0,40,Clouds,scattered clouds,15-05-2017 19:00
29323,2734,,291.65,0.0,0.0,1,Clear,sky is clear,15-05-2017 20:00
29324,2607,,290.89,0.0,0.0,1,Haze,haze,15-05-2017 21:00
29325,1877,,289.49,0.0,0.0,1,Clear,sky is clear,15-05-2017 22:00
29326,1008,,288.76,0.0,0.0,1,Clear,sky is clear,15-05-2017 23:00
29327,624,,288.16,0.0,0.0,1,Clear,sky is clear,16-05-2017 00:00
29328,366,,287.62,0.0,0.0,1,Thunderstorm,proximity thunderstorm,16-05-2017 01:00
29329,261,,287.75,0.0,0.0,40,Thunderstorm,proximity thunderstorm,16-05-2017 02:00
29331,347,,288.35,0.0,0.0,40,Thunderstorm,proximity thunderstorm,16-05-2017 03:00
29334,851,,288.62,0.0,0.0,90,Thunderstorm,proximity thunderstorm,16-05-2017 04:00
29336,2604,,289.22,0.0,0.0,40,Thunderstorm,thunderstorm,16-05-2017 05:00
29337,5847,,289.82,0.0,0.0,40,Thunderstorm,thunderstorm,16-05-2017 06:00
29338,6326,,289.89,0.0,0.0,40,Thunderstorm,proximity thunderstorm,16-05-2017 07:00
29341,5490,,289.96,0.0,0.0,90,Drizzle,light intensity drizzle,16-05-2017 08:00
29342,5166,,290.75,0.0,0.0,90,Thunderstorm,proximity thunderstorm,16-05-2017 09:00
